Id,Unknown0,Level,Stat1Min,Stat1Max,Stat2Min,Stat2Max,Stat3Min,Stat3Max,Stat4Min,Stat4Max,Stat1Group,Stat2Group,Stat3Group,Stat4Group,Domain,Name,GenerationType,CorrectGroup,Data0Length,Data0,Data1Length,Data1,Unknown22,Unknown23,Data2Length,Data2,Unknown26,Data3Length,Data3,Data4Length,Data4,Metadata,Unknown32
"LocalIncreaseSocketedChaosGemLevel1",2392,1,1,1,0,0,0,0,0,0,524,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",1,217198,1,217206,-72340172838076674,0,0,217210,-72340172838076674,0,217210,0,217210,"",-72340172838076674
"LocalIncreaseSocketedProjectileGemLevel1",58554,1,1,1,0,0,0,0,0,0,525,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",1,217370,1,217378,-72340172838076674,0,0,217382,-72340172838076674,0,217382,0,217382,"",-72340172838076674
"LocalIncreaseSocketedSpellGemLevel1",43308,1,1,1,0,0,0,0,0,0,526,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",1,217532,1,217540,-72340172838076674,0,0,217544,-72340172838076674,0,217544,0,217544,"",-72340172838076674
"LocalIncreaseSocketedSpellGemLevelUniqueWand4",34650,1,1,1,0,0,0,0,0,0,526,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",1,217714,1,217722,-72340172838076674,0,0,217726,-72340172838076674,0,217726,0,217726,"",-72340172838076674
"LocalIncreaseSocketedMeleeGemLevel1",41505,8,1,1,0,0,0,0,0,0,527,-72340172838076674,-72340172838076674,-72340172838076674,1,"Combatant's",1,"IncreaseSpecificSocketedGemLevel",6,217898,6,217946,-72340172838076674,0,0,217970,-72340172838076674,0,217970,0,217970,"",-72340172838076674
"LocalIncreaseSocketedMeleeGemLevel",58653,63,2,2,0,0,0,0,0,0,527,-72340172838076674,-72340172838076674,-72340172838076674,1,"Weaponmaster's",1,"IncreaseSpecificSocketedGemLevel",6,218146,6,218194,-72340172838076674,0,0,218218,-72340172838076674,0,218218,0,218218,"",-72340172838076674
"LocalIncreaseSocketedBowGemLevel1",34512,9,1,1,0,0,0,0,0,0,528,-72340172838076674,-72340172838076674,-72340172838076674,1,"Fletcher's",1,"IncreaseSpecificSocketedGemLevel",2,218384,2,218400,-72340172838076674,0,0,218408,-72340172838076674,0,218408,0,218408,"",-72340172838076674
"LocalIncreaseSocketedBowGemLevel2",5915,64,2,2,0,0,0,0,0,0,528,-72340172838076674,-72340172838076674,-72340172838076674,1,"Sharpshooter's",1,"IncreaseSpecificSocketedGemLevel",2,218582,2,218598,-72340172838076674,0,0,218606,-72340172838076674,0,218606,0,218606,"",-72340172838076674
"LocalIncreaseSocketedMinionGemLevel1",17955,14,1,1,0,0,0,0,0,0,529,-72340172838076674,-72340172838076674,-72340172838076674,1,"Reanimator's",1,"IncreaseSpecificSocketedGemLevel",2,218782,2,218798,-72340172838076674,0,0,218806,-72340172838076674,0,218806,0,218806,"",-72340172838076674
"LocalIncreaseSocketedMinionGemLevel2",62158,65,2,2,0,0,0,0,0,0,529,-72340172838076674,-72340172838076674,-72340172838076674,1,"Summoner's",1,"IncreaseSpecificSocketedGemLevel",2,218978,2,218994,-72340172838076674,0,0,219002,-72340172838076674,0,219002,0,219002,"",-72340172838076674
"LocalIncreaseSocketedFireGemLevelUniqueStaff1",7607,1,2,2,0,0,0,0,0,0,521,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",0,219172,0,219172,-72340172838076674,0,0,219172,-72340172838076674,0,219172,0,219172,"",-72340172838076674
"LocalIncreaseSocketedBowGemLevelUniqueBow2",35372,1,1,1,0,0,0,0,0,0,528,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",0,219336,0,219336,-72340172838076674,0,0,219336,-72340172838076674,0,219336,0,219336,"",-72340172838076674
"LocalIncreaseSocketedColdGemLevelUniqueDexHelmet2",5959,1,1,1,0,0,0,0,0,0,522,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",0,219514,0,219514,-72340172838076674,0,0,219514,-72340172838076674,0,219514,0,219514,"",-72340172838076674
"LocalIncreaseSocketedFireGemLevelUniqueDexHelmet2",35318,1,1,1,0,0,0,0,0,0,521,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",0,219692,0,219692,-72340172838076674,0,0,219692,-72340172838076674,0,219692,0,219692,"",-72340172838076674
"LocalIncreaseSocketedGemLevelUniqueHelmetStrInt2",25384,1,1,1,0,0,0,0,0,0,530,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSocketedGemLevel",0,219852,0,219852,-72340172838076674,0,0,219852,-72340172838076674,0,219852,0,219852,"",-72340172838076674
"LocalIncreaseSocketedMeleeGemLevelUniqueRapier1",21711,1,1,1,0,0,0,0,0,0,527,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",0,220026,0,220026,-72340172838076674,0,0,220026,-72340172838076674,0,220026,0,220026,"",-72340172838076674
"LocalIncreaseSocketedColdGemLevelUniqueStaff2",44777,1,1,1,0,0,0,0,0,0,522,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",0,220196,0,220196,-72340172838076674,0,0,220196,-72340172838076674,0,220196,0,220196,"",-72340172838076674
"LocalIncreaseSocketedGemLevelUniqueSceptre1",4589,1,1,1,0,0,0,0,0,0,530,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSocketedGemLevel",0,220346,0,220346,-72340172838076674,0,0,220346,-72340172838076674,0,220346,0,220346,"",-72340172838076674
"LocalIncreaseSocketedFireGemLevelUniqueBodyInt4",6757,1,1,1,0,0,0,0,0,0,521,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",0,220520,0,220520,-72340172838076674,0,0,220520,-72340172838076674,0,220520,0,220520,"",-72340172838076674
"LocalIncreaseSocketedMinionGemLevelUniqueShieldInt2",43194,1,2,2,0,0,0,0,0,0,529,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",0,220702,0,220702,-72340172838076674,0,0,220702,-72340172838076674,0,220702,0,220702,"",-72340172838076674
"LocalIncreaseSocketedMeleeGemLevelUniqueTwoHandMace5",14462,1,1,1,0,0,0,0,0,0,527,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",0,220886,0,220886,-72340172838076674,0,0,220886,-72340172838076674,0,220886,0,220886,"",-72340172838076674
"LocalIncreaseSocketedMinionGemLevelUniqueTwoHandMace5",22166,1,1,1,0,0,0,0,0,0,529,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",0,221072,0,221072,-72340172838076674,0,0,221072,-72340172838076674,0,221072,0,221072,"",-72340172838076674
"LocalIncreaseSocketedAuraGemLevelUniqueHelmetDex5",42739,1,2,2,0,0,0,0,0,0,1084,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",0,221250,0,221250,-72340172838076674,0,0,221250,-72340172838076674,0,221250,0,221250,"",-72340172838076674
"LocalIncreaseSocketedColdGemLevelUniqueClaw5",22495,1,1,1,0,0,0,0,0,0,522,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreaseSpecificSocketedGemLevel",0,221418,0,221418,-72340172838076674,0,0,221418,-72340172838076674,0,221418,0,221418,"",-72340172838076674
"LocalIncreasedAccuracy1",18584,1,5,15,0,0,0,0,0,0,579,-72340172838076674,-72340172838076674,-72340172838076674,1,"of Calm",2,"IncreasedAccuracy",2,221528,2,221544,-72340172838076674,0,0,221552,-72340172838076674,0,221552,0,221552,"",-72340172838076674
"LocalIncreasedAccuracy2",6489,12,16,60,0,0,0,0,0,0,579,-72340172838076674,-72340172838076674,-72340172838076674,1,"of Steadiness",2,"IncreasedAccuracy",2,221674,2,221690,-72340172838076674,0,0,221698,-72340172838076674,0,221698,0,221698,"",-72340172838076674
"LocalIncreasedAccuracy3",47682,20,61,100,0,0,0,0,0,0,579,-72340172838076674,-72340172838076674,-72340172838076674,1,"of Accuracy",2,"IncreasedAccuracy",2,221816,2,221832,-72340172838076674,0,0,221840,-72340172838076674,0,221840,0,221840,"",-72340172838076674
"LocalIncreasedAccuracy4",22699,26,101,130,0,0,0,0,0,0,579,-72340172838076674,-72340172838076674,-72340172838076674,1,"of Precision",2,"IncreasedAccuracy",2,221960,2,221976,-72340172838076674,0,0,221984,-72340172838076674,0,221984,0,221984,"",-72340172838076674
"LocalIncreasedAccuracy5",27955,33,131,165,0,0,0,0,0,0,579,-72340172838076674,-72340172838076674,-72340172838076674,1,"of the Sniper",2,"IncreasedAccuracy",2,222106,2,222122,-72340172838076674,0,0,222130,-72340172838076674,0,222130,0,222130,"",-72340172838076674
"LocalIncreasedAccuracy6",32505,41,166,200,0,0,0,0,0,0,579,-72340172838076674,-72340172838076674,-72340172838076674,1,"of the Marksman",2,"IncreasedAccuracy",2,222256,2,222272,-72340172838076674,0,0,222280,-72340172838076674,0,222280,0,222280,"",-72340172838076674
"LocalIncreasedAccuracy7",216,50,201,250,0,0,0,0,0,0,579,-72340172838076674,-72340172838076674,-72340172838076674,1,"of the Deadeye",2,"IncreasedAccuracy",2,222404,2,222420,-72340172838076674,0,0,222428,-72340172838076674,0,222428,0,222428,"",-72340172838076674
"LocalIncreasedAccuracy",56930,63,251,320,0,0,0,0,0,0,579,-72340172838076674,-72340172838076674,-72340172838076674,1,"of the Ranger",2,"IncreasedAccuracy",2,222548,2,222564,-72340172838076674,0,0,222572,-72340172838076674,0,222572,0,222572,"",-72340172838076674
"CannotBeFrozen",8820,1,100,100,0,0,0,0,0,0,194,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"CannotBeFrozen",0,222644,0,222644,-72340172838076674,0,0,222644,-72340172838076674,0,222644,0,222644,"",-72340172838076674
"BlockingBlocksSpellsUniqueAmulet1",29429,1,50,50,0,0,0,0,0,0,20,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"BlockingBlocksSpells",0,222766,0,222766,-72340172838076674,0,0,222766,-72340172838076674,0,222766,0,222766,"",-72340172838076674
"CullingStrike",46694,1,1,1,0,0,0,0,0,0,597,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"CullingStrike",0,222834,0,222834,-72340172838076674,0,0,222834,-72340172838076674,0,222834,0,222834,"",-72340172838076674
"CullingStrikeUniqueDescentTwoHandSword1",26863,1,1,1,0,0,0,0,0,0,597,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"CullingStrike",0,222954,0,222954,-72340172838076674,0,0,222954,-72340172838076674,0,222954,0,222954,"",-72340172838076674
"BlockRecoveryImplicitShield1",54253,1,60,60,0,0,0,0,0,0,22,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"BlockRecovery",0,223052,0,223052,-72340172838076674,0,0,223052,-72340172838076674,0,223052,0,223052,"",-72340172838076674
"BlockRecoveryImplicitShield2",64960,1,120,120,0,0,0,0,0,0,22,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"BlockRecovery",0,223150,0,223150,-72340172838076674,0,0,223150,-72340172838076674,0,223150,0,223150,"",-72340172838076674
"BlockRecoveryImplicitShield3",20111,1,180,180,0,0,0,0,0,0,22,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"BlockRecovery",0,223248,0,223248,-72340172838076674,0,0,223248,-72340172838076674,0,223248,0,223248,"",-72340172838076674
"AlwaysHits",52785,1,1,1,0,0,0,0,0,0,699,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AlwaysHits",0,223304,0,223304,-72340172838076674,0,0,223304,-72340172838076674,0,223304,0,223304,"",-72340172838076674
"AlwaysHitsUniqueGlovesDexInt4",51065,1,1,1,0,0,0,0,0,0,696,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AlwaysHits",0,223398,0,223398,-72340172838076674,0,0,223398,-72340172838076674,0,223398,0,223398,"",-72340172838076674
"HitsCauseMonsterFleeUniqueRing1",37857,1,10,10,0,0,0,0,0,0,692,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HitsCauseMonsterFlee",0,223516,0,223516,-72340172838076674,0,0,223516,-72340172838076674,0,223516,0,223516,"",-72340172838076674
"HitsCauseMonsterFleeUniqueBootsStrInt1",24247,1,10,10,0,0,0,0,0,0,692,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HitsCauseMonsterFlee",0,223648,0,223648,-72340172838076674,0,0,223648,-72340172838076674,0,223648,0,223648,"",-72340172838076674
"MaximumEnduranceChargeUniqueRing2",15960,1,1,1,0,0,0,0,0,0,182,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumEnduranceCharges",0,223776,0,223776,-72340172838076674,0,0,223776,-72340172838076674,0,223776,0,223776,"",-72340172838076674
"MaximumEnduranceChargeUniqueBodyStr3",51312,1,1,1,0,0,0,0,0,0,182,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumEnduranceCharges",0,223910,0,223910,-72340172838076674,0,0,223910,-72340172838076674,0,223910,0,223910,"",-72340172838076674
"MaximumEnduranceChargeUniqueBodyStrDex3",56693,1,2,2,0,0,0,0,0,0,182,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumEnduranceCharges",0,224050,0,224050,-72340172838076674,0,0,224050,-72340172838076674,0,224050,0,224050,"",-72340172838076674
"AddPowerChargeOnCrit1__",51118,1,1,1,0,0,0,0,0,0,1295,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AddPowerChargeOnCrit",0,224152,0,224152,-72340172838076674,0,0,224152,-72340172838076674,0,224152,0,224152,"",-72340172838076674
"ActorSizeUniqueAmulet2",9407,1,20,20,0,0,0,0,0,0,730,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"ActorSize",0,224230,0,224230,-72340172838076674,0,0,224230,-72340172838076674,0,224230,0,224230,"",-72340172838076674
"ActorSizeUniqueHelmetDex6",20990,1,-10,-10,0,0,0,0,0,0,730,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"ActorSize",0,224314,0,224314,-72340172838076674,0,0,224314,-72340172838076674,0,224314,0,224314,"",-72340172838076674
"ActorSizeUniqueAmulet12",53338,1,-10,-10,0,0,0,0,0,0,730,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"ActorSize",0,224394,0,224394,-72340172838076674,0,0,224394,-72340172838076674,0,224394,0,224394,"",-72340172838076674
"MaximumManaUniqueBodyStrInt1",62669,1,-50,-50,0,0,0,0,0,0,128,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumManaIncreasePercent",0,224518,0,224518,-72340172838076674,0,0,224518,-72340172838076674,0,224518,0,224518,"",-72340172838076674
"MaximumManaUniqueRing5",62084,1,20,20,0,0,0,0,0,0,128,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumManaIncreasePercent",0,224630,0,224630,-72340172838076674,0,0,224630,-72340172838076674,0,224630,0,224630,"",-72340172838076674
"MaximumManaUniqueTwoHandMace5",26639,1,25,25,0,0,0,0,0,0,128,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumManaIncreasePercent",0,224756,0,224756,-72340172838076674,0,0,224756,-72340172838076674,0,224756,0,224756,"",-72340172838076674
"MaximumManaUniqueAmulet10",15390,1,8,12,0,0,0,0,0,0,128,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumManaIncreasePercent",0,224874,0,224874,-72340172838076674,0,0,224874,-72340172838076674,0,224874,0,224874,"",-72340172838076674
"MaximumManaUniqueStaff4",35601,1,10,20,0,0,0,0,0,0,128,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumManaIncreasePercent",0,224988,0,224988,-72340172838076674,0,0,224988,-72340172838076674,0,224988,0,224988,"",-72340172838076674
"MaximumManaUniqueStaff5",7682,1,18,18,0,0,0,0,0,0,128,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumManaIncreasePercent",0,225102,0,225102,-72340172838076674,0,0,225102,-72340172838076674,0,225102,0,225102,"",-72340172838076674
"MaximumLifeUniqueOneHandSword2",7893,1,-10,-10,0,0,0,0,0,0,124,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumLifeIncreasePercent",0,225230,0,225230,-72340172838076674,0,0,225230,-72340172838076674,0,225230,0,225230,"",-72340172838076674
"MaximumLifeUniqueAmulet6",28629,1,-20,-20,0,0,0,0,0,0,124,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumLifeIncreasePercent",0,225346,0,225346,-72340172838076674,0,0,225346,-72340172838076674,0,225346,0,225346,"",-72340172838076674
"MaximumLifeUniqueBelt4",35463,1,10,10,0,0,0,0,0,0,124,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumLifeIncreasePercent",0,225458,0,225458,-72340172838076674,0,0,225458,-72340172838076674,0,225458,0,225458,"",-72340172838076674
"MaximumLifeShieldInt1",40332,1,10,10,0,0,0,0,0,0,124,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumLifeIncreasePercent",0,225568,0,225568,-72340172838076674,0,0,225568,-72340172838076674,0,225568,0,225568,"",-72340172838076674
"MaximumLifeUniqueAmulet9",62588,1,-25,-25,0,0,0,0,0,0,124,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumLifeIncreasePercent",0,225684,0,225684,-72340172838076674,0,0,225684,-72340172838076674,0,225684,0,225684,"",-72340172838076674
"MaximumLifeUniqueBodyInt3",32758,1,-20,-20,0,0,0,0,0,0,124,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumLifeIncreasePercent",0,225802,0,225802,-72340172838076674,0,0,225802,-72340172838076674,0,225802,0,225802,"",-72340172838076674
"MaximumLifeUniqueRing16",26938,1,-15,-15,0,0,0,0,0,0,124,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumLifeIncreasePercent",0,225916,0,225916,-72340172838076674,0,0,225916,-72340172838076674,0,225916,0,225916,"",-72340172838076674
"MaximumLifeUniqueBodyStrDex1",21273,1,30,40,0,0,0,0,0,0,124,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumLifeIncreasePercent",0,226040,0,226040,-72340172838076674,0,0,226040,-72340172838076674,0,226040,0,226040,"",-72340172838076674
"MaximumLifeUniqueStaff4",2607,1,10,20,0,0,0,0,0,0,124,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MaximumLifeIncreasePercent",0,226154,0,226154,-72340172838076674,0,0,226154,-72340172838076674,0,226154,0,226154,"",-72340172838076674
"AreaOfEffectUniqueDagger1",12741,1,10,10,0,0,0,0,0,0,439,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AreaOfEffect",0,226244,0,226244,-72340172838076674,0,0,226244,-72340172838076674,0,226244,0,226244,"",-72340172838076674
"AreaOfEffectUniqueBodyDexInt1",14989,1,20,20,0,0,0,0,0,0,439,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AreaOfEffect",0,226342,0,226342,-72340172838076674,0,0,226342,-72340172838076674,0,226342,0,226342,"",-72340172838076674
"AreaOfEffectUniqueDescentStaff1",39585,1,15,15,0,0,0,0,0,0,439,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AreaOfEffect",0,226444,0,226444,-72340172838076674,0,0,226444,-72340172838076674,0,226444,0,226444,"",-72340172838076674
"MovementVelocityPenaltyLightArmourImplicit",45987,1,-4,-4,0,0,0,0,0,0,741,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MovementVelocityPenalty",0,226590,0,226590,-72340172838076674,0,0,226590,-72340172838076674,0,226590,0,226590,"",-72340172838076674
"MovementVelocityPenaltyHeavyArmourImplicit",26203,1,-8,-8,0,0,0,0,0,0,741,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MovementVelocityPenalty",0,226736,0,226736,-72340172838076674,0,0,226736,-72340172838076674,0,226736,0,226736,"",-72340172838076674
"MovementVelocityPenaltyLightShieldImplicit",9868,1,-3,-3,0,0,0,0,0,0,741,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MovementVelocityPenalty",0,226882,0,226882,-72340172838076674,0,0,226882,-72340172838076674,0,226882,0,226882,"",-72340172838076674
"MovementVelocityPenaltyHeavyShieldImplicit",64349,1,-6,-6,0,0,0,0,0,0,741,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"MovementVelocityPenalty",0,227028,0,227028,-72340172838076674,0,0,227028,-72340172838076674,0,227028,0,227028,"",-72340172838076674
"MonsterElementalSkeletonFire",29518,1,50,50,0,0,0,0,0,0,487,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"FireDamageAsPortionOfDamage",0,227154,0,227154,-72340172838076674,0,0,227154,-72340172838076674,0,227154,0,227154,"",-72340172838076674
"MonsterSummonedElementalFire",19865,1,100,100,0,0,0,0,0,0,487,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"FireDamageAsPortionOfDamage",0,227280,0,227280,-72340172838076674,0,0,227280,-72340172838076674,0,227280,0,227280,"",-72340172838076674
